protocol,fold,seed,object_code,theta_true_deg,phi_true_deg,great_circle_err_rect_ifft_deg,great_circle_err_hann_ifft_deg,great_circle_err_hann_minus_rect_deg,theta_err_hann_minus_rect_deg,phi_err_hann_minus_rect_deg,top1_rect_ifft,top1_hann_ifft,top1_hann_minus_rect
outer3,3,75,bc2c,60.0,0.0,0.0,90.0,90.0,30.0,180.0,1.0,0.0,-1.0
outer3,3,75,bc2c,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,75,bc2c,60.0,60.0,25.905075073242188,0.0,-25.905075073242188,0.0,-30.0,0.0,1.0,1.0
outer3,3,75,bc2c,60.0,90.0,120.00000762939453,66.45188903808594,-53.548118591308594,60.0,-150.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,120.0,25.905075073242188,138.59039306640625,112.68531799316406,30.0,120.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,150.0,25.905075073242188,60.000003814697266,34.09492874145508,60.0,-30.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,180.0,0.0,90.0,90.0,90.0,0.0,1.0,0.0,-1.0
outer3,3,75,bc2c,60.0,210.0,97.1807632446289,82.81924438476562,-14.361518859863281,60.0,-60.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,270.0,150.0,90.0,-60.0,-60.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,300.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,60.0,330.0,97.1807632446289,180.0,82.8192367553711,60.0,60.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,0.0,180.0,30.000001907348633,-149.99999809265137,30.0,-180.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,30.0,180.0,30.000001907348633,-149.99999809265137,0.0,-150.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,60.0,180.0,60.000003814697266,-119.99999618530273,0.0,-120.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,120.0,120.00000762939453,180.0,59.99999237060547,0.0,60.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,180.0,0.0,150.0,150.0,30.0,180.0,1.0,0.0,-1.0
outer3,3,75,bc2c,90.0,210.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,90.0,240.0,0.0,120.00000762939453,120.00000762939453,0.0,120.0,1.0,0.0,-1.0
outer3,3,75,bc2c,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer3,3,75,bc2c,90.0,300.0,60.000003814697266,0.0,-60.000003814697266,0.0,-60.0,0.0,1.0,1.0
outer3,3,75,bc2c,90.0,330.0,150.0,30.00000762939453,-119.99999237060547,0.0,-120.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,0.0,0.0,90.0,90.0,30.0,180.0,1.0,0.0,-1.0
outer3,3,75,bc2c,120.0,30.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,75,bc2c,120.0,90.0,90.0,180.0,90.0,30.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,120.0,120.00000762939453,113.54811096191406,-6.451896667480469,0.0,-30.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,150.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,180.0,0.0,90.0,90.0,90.0,0.0,1.0,0.0,-1.0
outer3,3,75,bc2c,120.0,210.0,120.00000762939453,60.000003814697266,-60.000003814697266,60.0,-180.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,240.0,128.6822052001953,60.000003814697266,-68.68220138549805,0.0,-120.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,270.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,300.0,128.68218994140625,66.45188903808594,-62.23030090332031,0.0,-90.0,0.0,0.0,0.0
outer3,3,75,bc2c,120.0,330.0,97.18075561523438,120.00000762939453,22.819252014160156,0.0,60.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,0.0,59.999996185302734,0.0,-59.999996185302734,-60.0,0.0,0.0,1.0,1.0
outer3,3,75,bc2c,150.0,30.0,115.65889739990234,41.40962219238281,-74.24927520751953,-90.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,60.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
outer3,3,75,bc2c,150.0,90.0,57.7581901550293,57.7581901550293,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,120.0,90.0,64.34109497070312,-25.658905029296875,0.0,-90.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,150.0,49.49464416503906,120.00000762939453,70.50536346435547,90.0,-60.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,180.0,59.999996185302734,36.09777069091797,-23.902225494384766,-30.0,30.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,210.0,115.6589126586914,28.95502281188965,-86.70388984680176,-60.0,-90.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,240.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,270.0,165.12905883789062,120.00000762939453,-45.129051208496094,0.0,-150.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,300.0,130.50535583496094,36.09777069091797,-94.40758514404297,-60.0,-90.0,0.0,0.0,0.0
outer3,3,75,bc2c,150.0,330.0,49.49464416503906,90.0,40.50535583496094,0.0,120.0,0.0,0.0,0.0
outer3,3,76,b812,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b812,90.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b812,90.0,60.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b812,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b812,90.0,120.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b812,90.0,150.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b812,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,150.0,0.0,82.81924438476562,82.81924438476562,60.0,60.0,1.0,0.0,-1.0
outer3,3,76,b812,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b812,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,60.0,60.000003814697266,0.0,-60.000003814697266,-60.0,0.0,0.0,1.0,1.0
outer3,3,76,b943,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,240.0,128.6822052001953,128.6822052001953,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b943,60.0,270.0,0.0,120.00000762939453,120.00000762939453,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b943,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,90.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b943,90.0,30.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b943,90.0,60.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b943,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b943,90.0,120.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b943,90.0,150.0,60.000003814697266,0.0,-60.000003814697266,0.0,-60.0,0.0,1.0,1.0
outer3,3,76,b943,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,90.0,240.0,60.000003814697266,120.00000762939453,60.000003814697266,0.0,60.0,0.0,0.0,0.0
outer3,3,76,b943,90.0,270.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b943,90.0,300.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b943,90.0,330.0,120.00000762939453,180.0,59.99999237060547,0.0,60.0,0.0,0.0,0.0
outer3,3,76,b943,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,120.0,29.99998664855957,0.0,-29.99998664855957,-30.0,0.0,0.0,1.0,1.0
outer3,3,76,b943,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,210.0,66.45188903808594,60.000003814697266,-6.451885223388672,0.0,-30.0,0.0,0.0,0.0
outer3,3,76,b943,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,120.0,300.0,29.99998664855957,0.0,-29.99998664855957,-30.0,0.0,0.0,1.0,1.0
outer3,3,76,b943,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,180.0,0.0,120.00000762939453,120.00000762939453,120.0,0.0,1.0,0.0,-1.0
outer3,3,76,b943,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b943,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,150.0,25.905075073242188,82.81924438476562,56.91416931152344,60.0,30.0,0.0,0.0,0.0
outer3,3,76,b974,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,90.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b974,90.0,30.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b974,90.0,60.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b974,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b974,90.0,120.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b974,90.0,150.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b974,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,90.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,90.0,300.0,0.0,180.0,180.0,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b974,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,150.0,0.0,82.81924438476562,82.81924438476562,60.0,60.0,1.0,0.0,-1.0
outer3,3,76,b974,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,270.0,0.0,180.0,180.0,60.0,180.0,1.0,0.0,-1.0
outer3,3,76,b974,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,0.0,0.0,60.000003814697266,60.000003814697266,0.0,180.0,1.0,0.0,-1.0
outer3,3,76,b974,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b974,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,0.0,30.000001907348633,60.000003814697266,30.000001907348633,-30.0,180.0,0.0,0.0,0.0
outer3,3,76,b97b,30.0,30.0,0.0,122.24180603027344,122.24180603027344,120.0,30.0,1.0,0.0,-1.0
outer3,3,76,b97b,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,150.0,0.0,122.24180603027344,122.24180603027344,120.0,30.0,1.0,0.0,-1.0
outer3,3,76,b97b,30.0,180.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
outer3,3,76,b97b,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,240.0,165.12905883789062,151.04498291015625,-14.084075927734375,0.0,-30.0,0.0,0.0,0.0
outer3,3,76,b97b,30.0,270.0,0.0,180.0,180.0,120.0,180.0,1.0,0.0,-1.0
outer3,3,76,b97b,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,0.0,0.0,90.0,90.0,30.0,180.0,1.0,0.0,-1.0
outer3,3,76,b97b,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,120.0,25.905075073242188,0.0,-25.905075073242188,0.0,-30.0,0.0,1.0,1.0
outer3,3,76,b97b,60.0,150.0,0.0,51.31781005859375,51.31781005859375,0.0,60.0,1.0,0.0,-1.0
outer3,3,76,b97b,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,60.0,240.0,128.6822052001953,97.1807632446289,-31.501441955566406,-60.0,0.0,0.0,0.0,0.0
outer3,3,76,b97b,60.0,270.0,90.0,0.0,-90.0,-30.0,-180.0,0.0,1.0,1.0
outer3,3,76,b97b,60.0,300.0,120.00000762939453,0.0,-120.00000762939453,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b97b,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer3,3,76,b97b,90.0,0.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b97b,90.0,30.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b97b,90.0,60.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
outer3,3,76,b97b,90.0,90.0,180.0,0.0,-180.0,0.0,-180.0,0.0,1.0,1.0
