protocol,fold,seed,object_code,theta_true_deg,phi_true_deg,great_circle_err_frequency_deg,great_circle_err_rect_ifft_deg,great_circle_err_difference_deg,theta_err_difference_deg,phi_err_difference_deg,top1_frequency,top1_rect_ifft,top1_difference
outer4,4,72,b979,90.0,120.0,30.000001907348633,90.0,-59.99999809265137,0.0,-60.0,0.0,0.0,0.0
outer4,4,72,b979,90.0,150.0,0.0,60.000003814697266,-60.000003814697266,0.0,-60.0,1.0,0.0,1.0
outer4,4,72,b979,90.0,180.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,b979,90.0,240.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,90.0,270.0,180.0,150.0,30.0,0.0,30.0,0.0,0.0,0.0
outer4,4,72,b979,90.0,300.0,150.0,90.0,60.0,0.0,60.0,0.0,0.0,0.0
outer4,4,72,b979,90.0,330.0,180.0,120.00000762939453,59.99999237060547,0.0,60.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,0.0,90.0,36.0977783203125,53.9022216796875,60.0,-30.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,30.0,0.0,66.45188903808594,-66.45188903808594,-60.0,-30.0,1.0,0.0,1.0
outer4,4,72,b979,120.0,60.0,29.99998664855957,64.34109497070312,-34.341108322143555,0.0,-90.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,90.0,41.40962219238281,29.99998664855957,11.409635543823242,0.0,30.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,120.0,97.18075561523438,115.6589126586914,-18.47815704345703,-30.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,150.0,180.0,75.52249145507812,104.47750854492188,60.0,90.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,180.0,29.99998664855957,36.09777069091797,-6.097784042358398,0.0,-30.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,210.0,0.0,113.54811096191406,-113.54811096191406,0.0,-150.0,1.0,0.0,1.0
outer4,4,72,b979,120.0,240.0,90.0,41.40962219238281,48.59037780761719,0.0,60.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,270.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,120.0,300.0,0.0,77.49607849121094,-77.49607849121094,-30.0,-120.0,1.0,0.0,1.0
outer4,4,72,b979,120.0,330.0,82.81924438476562,82.81924438476562,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,0.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,30.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,60.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,90.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,120.0,0.0,14.870942115783691,-14.870942115783691,0.0,-30.0,1.0,0.0,1.0
outer4,4,72,b979,150.0,150.0,122.24180603027344,0.0,122.24180603027344,120.0,30.0,0.0,1.0,-1.0
outer4,4,72,b979,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,b979,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,b979,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,b979,150.0,270.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,300.0,60.000003814697266,57.7581901550293,2.2418136596679688,0.0,30.0,0.0,0.0,0.0
outer4,4,72,b979,150.0,330.0,165.12905883789062,165.12905883789062,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,baa9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,30.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,0.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer4,4,72,baa9,90.0,30.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer4,4,72,baa9,90.0,60.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer4,4,72,baa9,90.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,90.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,baa9,150.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,30.0,0.0,150.0,90.0,60.0,60.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,30.0,0.0,57.7581901550293,-57.7581901550293,0.0,-150.0,1.0,0.0,1.0
outer4,4,72,bb26,30.0,60.0,151.04498291015625,0.0,151.04498291015625,120.0,120.0,0.0,1.0,-1.0
outer4,4,72,bb26,30.0,90.0,180.0,165.12905883789062,14.870941162109375,0.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,120.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,150.0,143.9022216796875,30.000001907348633,113.90221977233887,60.0,150.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,180.0,90.0,30.000001907348633,59.99999809265137,60.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,210.0,128.68218994140625,0.0,128.68218994140625,120.0,60.0,0.0,1.0,-1.0
outer4,4,72,bb26,30.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,30.0,270.0,57.7581901550293,0.0,57.7581901550293,0.0,150.0,0.0,1.0,-1.0
outer4,4,72,bb26,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,30.0,330.0,102.50392150878906,93.32575988769531,9.17816162109375,0.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,0.0,180.0,120.00000762939453,59.99999237060547,60.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,30.0,82.81924438476562,25.905075073242188,56.91416931152344,60.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,60.0,90.0,150.0,60.000003814697266,89.99999618530273,-30.0,180.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,120.0,41.40962219238281,29.999998092651367,11.409624099731445,0.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,150.0,90.0,60.000003814697266,29.999996185302734,30.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,180.0,60.000003814697266,0.0,60.000003814697266,60.0,0.0,0.0,1.0,-1.0
outer4,4,72,bb26,60.0,210.0,128.6822052001953,36.097782135009766,92.58442306518555,30.0,90.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,240.0,0.0,113.54812622070312,-113.54812622070312,0.0,-150.0,1.0,0.0,1.0
outer4,4,72,bb26,60.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,60.0,300.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,60.0,330.0,0.0,120.00000762939453,-120.00000762939453,0.0,-180.0,1.0,0.0,1.0
outer4,4,72,bb26,90.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,30.0,120.00000762939453,150.0,-29.99999237060547,0.0,-30.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,60.0,90.0,180.0,-90.0,0.0,-90.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,90.0,60.000003814697266,30.000001907348633,30.000001907348633,0.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,120.0,180.0,0.0,180.0,0.0,180.0,0.0,1.0,-1.0
outer4,4,72,bb26,90.0,150.0,60.000003814697266,120.00000762939453,-60.000003814697266,0.0,-60.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,90.0,210.0,0.0,30.000001907348633,-30.000001907348633,0.0,-30.0,1.0,0.0,1.0
outer4,4,72,bb26,90.0,240.0,90.0,0.0,90.0,0.0,90.0,0.0,1.0,-1.0
outer4,4,72,bb26,90.0,270.0,30.000001907348633,150.0,-119.99999809265137,0.0,-120.0,0.0,0.0,0.0
outer4,4,72,bb26,90.0,300.0,0.0,30.000001907348633,-30.000001907348633,0.0,-30.0,1.0,0.0,1.0
outer4,4,72,bb26,90.0,330.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,0.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,30.0,154.09490966796875,82.81924438476562,71.27566528320312,0.0,90.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,120.0,90.0,154.09490966796875,180.0,-25.90509033203125,0.0,-30.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,120.0,128.6822052001953,0.0,128.6822052001953,60.0,120.0,0.0,1.0,-1.0
outer4,4,72,bb26,120.0,150.0,60.000003814697266,29.99998664855957,30.000017166137695,30.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,180.0,0.0,120.00000762939453,-120.00000762939453,0.0,-180.0,1.0,0.0,1.0
outer4,4,72,bb26,120.0,210.0,25.905075073242188,0.0,25.905075073242188,0.0,30.0,0.0,1.0,-1.0
outer4,4,72,bb26,120.0,240.0,0.0,150.0,-150.0,-30.0,-180.0,1.0,0.0,1.0
outer4,4,72,bb26,120.0,270.0,0.0,120.00000762939453,-120.00000762939453,0.0,-180.0,1.0,0.0,1.0
outer4,4,72,bb26,120.0,300.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,120.0,330.0,0.0,115.6589126586914,-115.6589126586914,-90.0,-90.0,1.0,0.0,1.0
outer4,4,72,bb26,150.0,0.0,90.0,29.99998664855957,60.00001335144043,0.0,180.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,30.0,29.99998664855957,130.50535583496094,-100.50536918640137,-60.0,-120.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,60.0,151.04498291015625,151.04498291015625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,120.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,150.0,180.0,29.99998664855957,29.99998664855957,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,210.0,86.67425537109375,151.04498291015625,-64.3707275390625,-90.0,30.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,72,bb26,150.0,300.0,151.04498291015625,151.04498291015625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,72,bb26,150.0,330.0,122.24180603027344,151.04498291015625,-28.803176879882812,0.0,-90.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,0.0,0.0,60.000003814697266,-60.000003814697266,0.0,-180.0,1.0,0.0,1.0
outer4,4,73,b7fd,30.0,30.0,41.40962219238281,0.0,41.40962219238281,0.0,90.0,0.0,1.0,-1.0
outer4,4,73,b7fd,30.0,60.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,90.0,0.0,120.00000762939453,-120.00000762939453,-120.0,0.0,1.0,0.0,1.0
outer4,4,73,b7fd,30.0,120.0,14.870942115783691,36.097782135009766,-21.226840019226074,-30.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,150.0,90.0,90.0,0.0,-60.0,180.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,30.0,210.0,0.0,36.097782135009766,-36.097782135009766,-30.0,-30.0,1.0,0.0,1.0
outer4,4,73,b7fd,30.0,240.0,151.04498291015625,151.04498291015625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,30.0,300.0,41.40962219238281,36.097782135009766,5.311840057373047,-30.0,60.0,0.0,0.0,0.0
outer4,4,73,b7fd,30.0,330.0,143.9022216796875,90.0,53.9022216796875,0.0,150.0,0.0,0.0,0.0
outer4,4,73,b7fd,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,60.0,60.0,130.50535583496094,128.68218994140625,1.8231658935546875,30.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,60.0,90.0,0.0,120.00000762939453,-120.00000762939453,0.0,-180.0,1.0,0.0,1.0
outer4,4,73,b7fd,60.0,120.0,0.0,113.5481185913086,-113.5481185913086,0.0,-150.0,1.0,0.0,1.0
outer4,4,73,b7fd,60.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,60.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,60.0,210.0,51.31781005859375,51.31781005859375,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,60.0,240.0,128.6822052001953,0.0,128.6822052001953,60.0,120.0,0.0,1.0,-1.0
outer4,4,73,b7fd,60.0,270.0,30.000001907348633,150.0,-119.99999809265137,0.0,-180.0,0.0,0.0,0.0
outer4,4,73,b7fd,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,60.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,90.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,30.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,60.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,90.0,150.0,0.0,180.0,-180.0,0.0,-180.0,1.0,0.0,1.0
outer4,4,73,b7fd,90.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,90.0,210.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,240.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,90.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,90.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,90.0,330.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,120.0,30.0,51.31781005859375,51.31781005859375,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,60.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,90.0,29.99998664855957,180.0,-150.00001335144043,-30.0,-180.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,120.0,25.905075073242188,0.0,25.905075073242188,0.0,30.0,0.0,1.0,-1.0
outer4,4,73,b7fd,120.0,150.0,0.0,180.0,-180.0,-60.0,-180.0,1.0,0.0,1.0
outer4,4,73,b7fd,120.0,180.0,0.0,60.000003814697266,-60.000003814697266,-60.0,0.0,1.0,0.0,1.0
outer4,4,73,b7fd,120.0,210.0,51.31781005859375,97.18075561523438,-45.862945556640625,0.0,-60.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,240.0,128.6822052001953,154.09490966796875,-25.412704467773438,0.0,-30.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,120.0,300.0,29.99998664855957,29.99998664855957,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,120.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,150.0,0.0,90.0,29.99998664855957,60.00001335144043,0.0,180.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,30.0,36.09777069091797,36.09777069091797,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,60.0,120.00000762939453,122.24180603027344,-2.2417984008789062,0.0,-30.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,90.0,0.0,90.0,-90.0,-90.0,0.0,1.0,0.0,1.0
outer4,4,73,b7fd,150.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,150.0,150.0,122.24180603027344,93.32574462890625,28.916061401367188,30.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,180.0,29.99998664855957,29.99998664855957,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,210.0,120.00000762939453,29.99998664855957,90.00002098083496,90.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,240.0,180.0,165.12905883789062,14.870941162109375,0.0,30.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b7fd,150.0,300.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b7fd,150.0,330.0,93.32574462890625,165.12905883789062,-71.80331420898438,-30.0,-120.0,0.0,0.0,0.0
outer4,4,73,b8ed,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,30.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,30.0,60.0,151.04498291015625,165.12905883789062,-14.084075927734375,0.0,-30.0,0.0,0.0,0.0
outer4,4,73,b8ed,30.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,120.0,14.870942115783691,120.00000762939453,-105.12906551361084,-120.0,30.0,0.0,0.0,0.0
outer4,4,73,b8ed,30.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,240.0,14.870942115783691,51.31781005859375,-36.44686794281006,0.0,-90.0,0.0,0.0,0.0
outer4,4,73,b8ed,30.0,270.0,0.0,180.0,-180.0,-120.0,-180.0,1.0,0.0,1.0
outer4,4,73,b8ed,30.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,30.0,330.0,122.24180603027344,0.0,122.24180603027344,120.0,30.0,0.0,1.0,-1.0
outer4,4,73,b8ed,60.0,0.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,60.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,60.0,60.0,128.68218994140625,128.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,60.0,90.0,60.000003814697266,0.0,60.000003814697266,60.0,0.0,0.0,1.0,-1.0
outer4,4,73,b8ed,60.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,60.0,150.0,0.0,60.000003814697266,-60.000003814697266,-60.0,0.0,1.0,0.0,1.0
outer4,4,73,b8ed,60.0,180.0,30.000001907348633,30.000001907348633,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,60.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,60.0,240.0,25.905075073242188,120.00000762939453,-94.09493255615234,0.0,-150.0,0.0,0.0,0.0
outer4,4,73,b8ed,60.0,270.0,120.00000762939453,120.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,60.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,60.0,330.0,82.81924438476562,25.90509033203125,56.914154052734375,60.0,30.0,0.0,0.0,0.0
outer4,4,73,b8ed,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,90.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,90.0,60.0,60.000003814697266,60.000003814697266,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,90.0,90.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
outer4,4,73,b8ed,90.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
outer4,4,73,b8ed,90.0,150.0,120.00000762939453,0.0,120.00000762939453,0.0,120.0,0.0,1.0,-1.0
