arm,arm_display,true_index,pred_index,theta_true_deg,phi_true_deg,theta_pred_deg,phi_pred_deg,count,true_direction_total,row_rate
strong_1nn,Deterministic 6ch 1-NN,43,19,120.0,210.0,60.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,20,120.0,210.0,60.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,21,120.0,210.0,60.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,22,120.0,210.0,60.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,23,120.0,210.0,60.0,330.0,2,20,0.1
strong_1nn,Deterministic 6ch 1-NN,43,24,120.0,210.0,90.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,25,120.0,210.0,90.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,26,120.0,210.0,90.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,27,120.0,210.0,90.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,28,120.0,210.0,90.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,29,120.0,210.0,90.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,30,120.0,210.0,90.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,31,120.0,210.0,90.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,32,120.0,210.0,90.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,33,120.0,210.0,90.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,34,120.0,210.0,90.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,35,120.0,210.0,90.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,36,120.0,210.0,120.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,37,120.0,210.0,120.0,30.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,43,38,120.0,210.0,120.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,39,120.0,210.0,120.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,40,120.0,210.0,120.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,41,120.0,210.0,120.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,42,120.0,210.0,120.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,43,120.0,210.0,120.0,210.0,12,20,0.6
strong_1nn,Deterministic 6ch 1-NN,43,44,120.0,210.0,120.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,45,120.0,210.0,120.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,46,120.0,210.0,120.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,47,120.0,210.0,120.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,48,120.0,210.0,150.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,49,120.0,210.0,150.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,50,120.0,210.0,150.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,51,120.0,210.0,150.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,52,120.0,210.0,150.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,53,120.0,210.0,150.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,54,120.0,210.0,150.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,55,120.0,210.0,150.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,56,120.0,210.0,150.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,57,120.0,210.0,150.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,58,120.0,210.0,150.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,43,59,120.0,210.0,150.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,0,120.0,240.0,30.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,1,120.0,240.0,30.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,2,120.0,240.0,30.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,3,120.0,240.0,30.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,4,120.0,240.0,30.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,5,120.0,240.0,30.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,6,120.0,240.0,30.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,7,120.0,240.0,30.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,8,120.0,240.0,30.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,9,120.0,240.0,30.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,10,120.0,240.0,30.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,11,120.0,240.0,30.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,12,120.0,240.0,60.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,13,120.0,240.0,60.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,14,120.0,240.0,60.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,15,120.0,240.0,60.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,16,120.0,240.0,60.0,120.0,3,20,0.15
strong_1nn,Deterministic 6ch 1-NN,44,17,120.0,240.0,60.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,18,120.0,240.0,60.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,19,120.0,240.0,60.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,20,120.0,240.0,60.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,21,120.0,240.0,60.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,22,120.0,240.0,60.0,300.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,44,23,120.0,240.0,60.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,24,120.0,240.0,90.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,25,120.0,240.0,90.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,26,120.0,240.0,90.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,27,120.0,240.0,90.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,28,120.0,240.0,90.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,29,120.0,240.0,90.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,30,120.0,240.0,90.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,31,120.0,240.0,90.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,32,120.0,240.0,90.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,33,120.0,240.0,90.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,34,120.0,240.0,90.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,35,120.0,240.0,90.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,36,120.0,240.0,120.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,37,120.0,240.0,120.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,38,120.0,240.0,120.0,60.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,44,39,120.0,240.0,120.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,40,120.0,240.0,120.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,41,120.0,240.0,120.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,42,120.0,240.0,120.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,43,120.0,240.0,120.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,44,120.0,240.0,120.0,240.0,15,20,0.75
strong_1nn,Deterministic 6ch 1-NN,44,45,120.0,240.0,120.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,46,120.0,240.0,120.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,47,120.0,240.0,120.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,48,120.0,240.0,150.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,49,120.0,240.0,150.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,50,120.0,240.0,150.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,51,120.0,240.0,150.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,52,120.0,240.0,150.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,53,120.0,240.0,150.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,54,120.0,240.0,150.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,55,120.0,240.0,150.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,56,120.0,240.0,150.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,57,120.0,240.0,150.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,58,120.0,240.0,150.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,44,59,120.0,240.0,150.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,0,120.0,270.0,30.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,1,120.0,270.0,30.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,2,120.0,270.0,30.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,3,120.0,270.0,30.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,4,120.0,270.0,30.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,5,120.0,270.0,30.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,6,120.0,270.0,30.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,7,120.0,270.0,30.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,8,120.0,270.0,30.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,9,120.0,270.0,30.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,10,120.0,270.0,30.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,11,120.0,270.0,30.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,12,120.0,270.0,60.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,13,120.0,270.0,60.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,14,120.0,270.0,60.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,15,120.0,270.0,60.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,16,120.0,270.0,60.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,17,120.0,270.0,60.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,18,120.0,270.0,60.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,19,120.0,270.0,60.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,20,120.0,270.0,60.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,21,120.0,270.0,60.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,22,120.0,270.0,60.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,23,120.0,270.0,60.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,24,120.0,270.0,90.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,25,120.0,270.0,90.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,26,120.0,270.0,90.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,27,120.0,270.0,90.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,28,120.0,270.0,90.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,29,120.0,270.0,90.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,30,120.0,270.0,90.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,31,120.0,270.0,90.0,210.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,45,32,120.0,270.0,90.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,33,120.0,270.0,90.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,34,120.0,270.0,90.0,300.0,2,20,0.1
strong_1nn,Deterministic 6ch 1-NN,45,35,120.0,270.0,90.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,36,120.0,270.0,120.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,37,120.0,270.0,120.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,38,120.0,270.0,120.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,39,120.0,270.0,120.0,90.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,45,40,120.0,270.0,120.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,41,120.0,270.0,120.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,42,120.0,270.0,120.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,43,120.0,270.0,120.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,44,120.0,270.0,120.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,45,120.0,270.0,120.0,270.0,16,20,0.8
strong_1nn,Deterministic 6ch 1-NN,45,46,120.0,270.0,120.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,47,120.0,270.0,120.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,48,120.0,270.0,150.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,49,120.0,270.0,150.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,50,120.0,270.0,150.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,51,120.0,270.0,150.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,52,120.0,270.0,150.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,53,120.0,270.0,150.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,54,120.0,270.0,150.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,55,120.0,270.0,150.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,56,120.0,270.0,150.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,57,120.0,270.0,150.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,58,120.0,270.0,150.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,45,59,120.0,270.0,150.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,0,120.0,300.0,30.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,1,120.0,300.0,30.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,2,120.0,300.0,30.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,3,120.0,300.0,30.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,4,120.0,300.0,30.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,5,120.0,300.0,30.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,6,120.0,300.0,30.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,7,120.0,300.0,30.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,8,120.0,300.0,30.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,9,120.0,300.0,30.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,10,120.0,300.0,30.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,11,120.0,300.0,30.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,12,120.0,300.0,60.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,13,120.0,300.0,60.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,14,120.0,300.0,60.0,60.0,2,20,0.1
strong_1nn,Deterministic 6ch 1-NN,46,15,120.0,300.0,60.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,16,120.0,300.0,60.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,17,120.0,300.0,60.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,18,120.0,300.0,60.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,19,120.0,300.0,60.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,20,120.0,300.0,60.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,21,120.0,300.0,60.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,22,120.0,300.0,60.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,23,120.0,300.0,60.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,24,120.0,300.0,90.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,25,120.0,300.0,90.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,26,120.0,300.0,90.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,27,120.0,300.0,90.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,28,120.0,300.0,90.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,29,120.0,300.0,90.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,30,120.0,300.0,90.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,31,120.0,300.0,90.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,32,120.0,300.0,90.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,33,120.0,300.0,90.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,34,120.0,300.0,90.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,35,120.0,300.0,90.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,36,120.0,300.0,120.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,37,120.0,300.0,120.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,38,120.0,300.0,120.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,39,120.0,300.0,120.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,40,120.0,300.0,120.0,120.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,46,41,120.0,300.0,120.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,42,120.0,300.0,120.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,43,120.0,300.0,120.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,44,120.0,300.0,120.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,45,120.0,300.0,120.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,46,120.0,300.0,120.0,300.0,17,20,0.85
strong_1nn,Deterministic 6ch 1-NN,46,47,120.0,300.0,120.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,48,120.0,300.0,150.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,49,120.0,300.0,150.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,50,120.0,300.0,150.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,51,120.0,300.0,150.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,52,120.0,300.0,150.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,53,120.0,300.0,150.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,54,120.0,300.0,150.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,55,120.0,300.0,150.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,56,120.0,300.0,150.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,57,120.0,300.0,150.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,58,120.0,300.0,150.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,46,59,120.0,300.0,150.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,0,120.0,330.0,30.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,1,120.0,330.0,30.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,2,120.0,330.0,30.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,3,120.0,330.0,30.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,4,120.0,330.0,30.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,5,120.0,330.0,30.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,6,120.0,330.0,30.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,7,120.0,330.0,30.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,8,120.0,330.0,30.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,9,120.0,330.0,30.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,10,120.0,330.0,30.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,11,120.0,330.0,30.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,12,120.0,330.0,60.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,13,120.0,330.0,60.0,30.0,1,20,0.05
strong_1nn,Deterministic 6ch 1-NN,47,14,120.0,330.0,60.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,15,120.0,330.0,60.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,16,120.0,330.0,60.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,17,120.0,330.0,60.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,18,120.0,330.0,60.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,19,120.0,330.0,60.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,20,120.0,330.0,60.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,21,120.0,330.0,60.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,22,120.0,330.0,60.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,23,120.0,330.0,60.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,24,120.0,330.0,90.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,25,120.0,330.0,90.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,26,120.0,330.0,90.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,27,120.0,330.0,90.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,28,120.0,330.0,90.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,29,120.0,330.0,90.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,30,120.0,330.0,90.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,31,120.0,330.0,90.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,32,120.0,330.0,90.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,33,120.0,330.0,90.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,34,120.0,330.0,90.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,35,120.0,330.0,90.0,330.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,36,120.0,330.0,120.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,37,120.0,330.0,120.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,38,120.0,330.0,120.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,39,120.0,330.0,120.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,40,120.0,330.0,120.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,41,120.0,330.0,120.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,42,120.0,330.0,120.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,43,120.0,330.0,120.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,44,120.0,330.0,120.0,240.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,45,120.0,330.0,120.0,270.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,46,120.0,330.0,120.0,300.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,47,120.0,330.0,120.0,330.0,19,20,0.95
strong_1nn,Deterministic 6ch 1-NN,47,48,120.0,330.0,150.0,0.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,49,120.0,330.0,150.0,30.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,50,120.0,330.0,150.0,60.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,51,120.0,330.0,150.0,90.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,52,120.0,330.0,150.0,120.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,53,120.0,330.0,150.0,150.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,54,120.0,330.0,150.0,180.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,55,120.0,330.0,150.0,210.0,0,20,0.0
strong_1nn,Deterministic 6ch 1-NN,47,56,120.0,330.0,150.0,240.0,0,20,0.0
