pair,method_a,method_b,metric,direction_index,theta_true_deg,phi_true_deg,object_count,delta_b_minus_a,object_bootstrap_ci95_low,object_bootstrap_ci95_high,objects_positive,objects_negative,objects_zero,multiplicity_note
rect_ifft_minus_frequency,frequency,rect_ifft,top1,47,120.0,330.0,20,-0.028571428571428564,-0.1357142857142857,0.07142857142857145,3,5,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,48,150.0,0.0,20,0.02857142857142858,-0.0357142857142857,0.0785714285714286,8,2,10,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,49,150.0,30.0,20,0.02857142857142857,-0.014285714285714285,0.08571428571428572,2,1,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,50,150.0,60.0,20,-0.02857142857142857,-0.12142857142857141,0.05714285714285714,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,51,150.0,90.0,20,-0.05,-0.10714285714285714,-0.007142857142857143,0,4,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,52,150.0,120.0,20,-0.05714285714285714,-0.1357142857142857,0.0,0,3,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,53,150.0,150.0,20,0.02142857142857143,-0.08571428571428572,0.15,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,54,150.0,180.0,20,0.021428571428571432,-0.02142857142857143,0.07857142857142858,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,55,150.0,210.0,20,0.0,-0.05714285714285714,0.07142857142857142,1,2,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,56,150.0,240.0,20,0.02142857142857143,-0.021428571428571432,0.07857142857142857,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,57,150.0,270.0,20,2.7755575615628915e-18,-0.02142857142857143,0.021428571428571436,1,1,18,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,58,150.0,300.0,20,-0.04285714285714286,-0.10714285714285714,0.0,0,3,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,59,150.0,330.0,20,0.007142857142857148,-0.07857142857142856,0.10714285714285714,3,3,14,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,0,30.0,0.0,20,0.014285714285714285,-0.02857142857142857,0.05714285714285714,3,1,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,1,30.0,30.0,20,0.02857142857142857,-0.03571428571428571,0.11428571428571428,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,2,30.0,60.0,20,-0.02857142857142858,-0.14285714285714285,0.07142857142857142,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,3,30.0,90.0,20,-0.007142857142857145,-0.04285714285714286,0.03571428571428571,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,4,30.0,120.0,20,0.04285714285714285,-0.0071428571428571504,0.11428571428571428,3,1,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,5,30.0,150.0,20,-0.05,-0.10714285714285714,-0.007142857142857143,0,4,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,6,30.0,180.0,20,-2.7755575615628915e-18,-0.03571428571428571,0.02857142857142857,2,1,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,7,30.0,210.0,20,-0.03571428571428571,-0.09285714285714285,0.0071428571428571504,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,tail_gt90,8,30.0,240.0,20,-0.00714285714285714,-0.05,0.03571428571428571,3,3,14,descriptive direction-wise interval; no multiplicity adjustment
