object_code,sample_id,theta_deg,phi_deg,frequency_ghz,etheta_real,etheta_imag,ephi_real,ephi_imag
baa9,baa9_pec_ti090_pi000,90.0,0.0,1,0.228846133,0.365762502,0.00333560538,0.0082632266
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.1,-0.0757001415,-0.0235269181,1.94402564e-05,-0.000249449309
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.11,-0.150332227,-7.14640773e-05,-0.000112223635,-0.000178511516
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.12,-0.213576451,0.0802414566,-0.000105647356,8.10182701e-06
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.13,-0.213086292,0.206982955,0.000104452323,0.000128758358
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.14,-0.117209613,0.329049438,0.000386130152,-1.03511475e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.15000001,0.0570771322,0.378950894,0.000463927456,-0.000416540628
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.16,0.245369121,0.315226078,0.000137940893,-0.000836035935
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.17,0.36946696,0.151655033,-0.000505734002,-0.000908390444
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.18000001,0.381823838,-0.0489319041,-0.00109662022,-0.000453169865
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.19,0.289817125,-0.211836711,-0.0012289827,0.000349625887
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.2,0.144337088,-0.291515738,-0.000769747945,0.0010568772
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.20999999,0.00423299707,-0.28855291,3.24876091e-05,0.00127503159
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.22,-0.0957959965,-0.235323146,0.000732688524,0.00093447644
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.23,-0.153214142,-0.166800708,0.00101133378,0.000303594104
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.23999999,-0.18260403,-0.100431949,0.000864521775,-0.000250302372
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.25,-0.195502967,-0.0365515165,0.000524153409,-0.000531208119
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.25999999,-0.192216739,0.0280861538,0.000215575899,-0.000589162577
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.27000001,-0.168117538,0.0895876214,-1.05557283e-05,-0.000571917393
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.28,-0.123773761,0.137900561,-0.000234465289,-0.000531779544
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.28999999,-0.06772241,0.165211424,-0.000491797808,-0.000385371008
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.30000001,-0.0106550418,0.171393186,-0.000669058296,-5.21931433e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.31,0.0412505157,0.161442041,-0.000587125367,0.00038753025
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.31999999,0.0867359787,0.139241412,-0.000192463252,0.000693041715
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.33000001,0.12637721,0.115072772,0.00032894098,0.000683512772
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.34,0.162603453,0.0888779089,0.000756809895,0.00034053158
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.34999999,0.1895594,0.0531737991,0.000868420582,-0.000242738257
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.36000001,0.204113781,0.0154179279,0.000567524228,-0.000786820543
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.37,0.211005196,-0.0166219622,-1.35325981e-05,-0.00102416927
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.38,0.220769286,-0.0430428162,-0.00060039165,-0.000861744804
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.38999999,0.240351066,-0.0753979236,-0.000950863818,-0.000417490897
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.40000001,0.263089538,-0.13039498,-0.000985577703,8.36270628e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.41,0.26712665,-0.216284513,-0.000789755431,0.000461460033
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.41999999,0.225923091,-0.321496725,-0.000508477213,0.000664833002
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.43000001,0.125255778,-0.414945722,-0.000235123807,0.000742222532
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.44,-0.0246542711,-0.459592551,2.07807516e-05,0.000749797502
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.44999999,-0.190593332,-0.431302935,0.000280299311,0.000688538246
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.46000001,-0.330880672,-0.331119031,0.000524182513,0.000520802743
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.47,-0.413753539,-0.183754608,0.000677786011,0.000238142835
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.47999999,-0.428613096,-0.0245265663,0.000665439118,-9.2887858e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.49000001,-0.384999514,0.116069876,0.000481414027,-0.00035534153
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.5,-0.302687109,0.221141651,0.000209431382,-0.000458243507
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.50999999,-0.200973257,0.286700279,-2.98733466e-05,-0.000397910539
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.51999998,-0.0934848338,0.315385133,-0.000158598385,-0.000251020916
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.52999997,0.0108138397,0.310852259,-0.000180169111,-0.000108279644
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.54000002,0.104252622,0.276338309,-0.000147405866,-1.03861275e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.55000001,0.178854436,0.216436893,-9.73242131e-05,5.64499933e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.56,0.249467701,0.15292865,-2.24917931e-05,0.000118542019
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.56999999,0.296841413,0.067476891,0.000124186205,0.000138084884
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.57999998,0.314838797,-0.0308045596,0.000320057763,2.18881887e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.58999997,0.301138729,-0.131828561,0.000432122179,-0.000296573387
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.60000002,0.25651592,-0.225894332,0.000266134593,-0.00074245705
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.61000001,0.184249908,-0.304014385,-0.000281792629,-0.00106456398
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.62,0.0902494639,-0.358261675,-0.00107965921,-0.000953884213
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.63,-0.0169102587,-0.382946193,-0.00175974425,-0.000262633344
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.63999999,-0.127131864,-0.376036793,-0.00190926739,0.000837120111
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.64999998,-0.230974168,-0.33941555,-0.00133774895,0.00190090516
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.66000003,-0.321348697,-0.277389437,-0.00022289675,0.00246052025
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.67000002,-0.393352389,-0.194618225,0.000987560139,0.00230397703
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.68000001,-0.442608565,-0.0953949317,0.00185209746,0.00157989154
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.69,-0.464080483,0.0150491502,0.0021823768,0.00065529166
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.69999999,-0.453062475,0.128632382,0.00208194717,-0.000147400409
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.70999998,-0.407965899,0.23421976,0.00177671562,-0.00072077068
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.72000003,-0.33262217,0.320053071,0.0014062681,-0.00113413145
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.73000002,-0.235993803,0.377333075,0.000957359036,-0.00145986746
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.74000001,-0.129387349,0.402383089,0.00037284664,-0.00164787145
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.75,-0.0233036969,0.396104127,-0.000296979153,-0.0015654309
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.75999999,0.0738877729,0.361825496,-0.000861720473,-0.00115072285
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.76999998,0.155289754,0.303830981,-0.00111312047,-0.000520075089
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.77999997,0.233394846,0.231178507,-0.00103157363,0.000119509263
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.79000002,0.301158577,0.135789558,-0.000654502423,0.000570051663
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.80000001,0.329711437,0.0218694061,-0.000164351877,0.000662154984
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.81,0.31527102,-0.0934216902,0.000188883088,0.000469678664
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.81999999,0.262437284,-0.193939969,0.000314491364,0.000182444113
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.82999998,0.181216866,-0.26886794,0.000267995201,-6.05129899e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.83999997,0.082374163,-0.313173681,0.000124961793,-0.000224164571
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.85000002,-0.0250050817,-0.324757934,-9.28325971e-05,-0.000298225932
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.86000001,-0.132237107,-0.301903844,-0.000360497244,-0.00022255689
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.87,-0.228501394,-0.244093373,-0.000560603163,6.01770371e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.88,-0.300926149,-0.155450329,-0.000516420405,0.000475262001
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.88999999,-0.338571221,-0.0469446667,-0.000161059463,0.000786967052
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.89999998,-0.337437987,0.0658242032,0.000332248746,0.000764705881
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.91000003,-0.302136719,0.168405876,0.000641039398,0.000415082148
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.92000002,-0.242573217,0.252575427,0.000573946687,3.20126564e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.93000001,-0.168348208,0.316986769,0.000283388479,-3.80691781e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.94,-0.0854395851,0.363581717,0.000173418244,0.000270962977
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.94999999,0.00253545213,0.39344269,0.000544144772,0.000637159683
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.95999998,0.0901954994,0.405575484,0.00129034393,0.00060795137
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.97000003,0.167405024,0.39847213,0.00195141148,1.38037976e-05
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.98000002,0.221029505,0.371128649,0.00208726223,-0.000845897535
bb26,bb26_pec_ti090_pi000,90.0,0.0,0.99000001,0.242894039,0.322671115,0.00164154673,-0.00144242321
bb26,bb26_pec_ti090_pi000,90.0,0.0,1,0.237594739,0.255984247,0.000971664675,-0.00147879473
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.1,-0.0961405784,-0.0194872133,-2.70184864e-05,-0.000121583791
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.11,-0.197862834,0.0221779514,-0.000173483946,-0.000141413737
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.12,-0.296828419,0.130392179,-0.000336025609,-5.28960809e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.13,-0.319807231,0.288725585,-0.000408318418,0.000137346462
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.14,-0.217641652,0.442210883,-0.000321193074,0.000348650559
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.15000001,-0.00881918892,0.515013158,-9.77744276e-05,0.000469100516
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.16,0.228412747,0.455909878,0.000161231801,0.000431940891
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.17,0.399863601,0.276496649,0.000343767286,0.00025861754
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.18000001,0.447272629,0.0456085727,0.000392566842,3.3604083e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.19,0.374938548,-0.153656781,0.000322076346,-0.000157908711
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.2,0.235317498,-0.269850403,0.000184111021,-0.000273047714
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.20999999,0.0893348232,-0.300381571,2.51998463e-05,-0.000307650596
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.22,-0.0268383883,-0.274793267,-0.000125229868,-0.000268475298
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.23,-0.108104542,-0.224686086,-0.00023885796,-0.000161574542
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.23999999,-0.164362743,-0.165392861,-0.000280067325,-8.0253094e-06
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.25,-0.202033788,-0.0982311964,-0.000226694348,0.000141766606
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.25999999,-0.21850194,-0.0232112538,-0.000100000805,0.000226289922
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.27000001,-0.208843157,0.0529866554,3.65296946e-05,0.000216667278
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.28,-0.17373465,0.119418755,0.000120436962,0.00014220849
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.28999999,-0.120221823,0.167731479,0.00013912638,6.52024173e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.30000001,-0.056783475,0.195151746,0.000133723181,2.31855356e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.31,0.0104650576,0.201864257,0.000149490807,-4.48415403e-06
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.31999999,0.0767896101,0.187613204,0.000180666146,-6.86071144e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.33000001,0.139539614,0.166914538,0.000186194855,-0.000191988918
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.34,0.203774661,0.141942218,0.000112146176,-0.000357061072
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.34999999,0.26336965,0.0998607725,-8.37201442e-05,-0.000484354765
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.36000001,0.314390212,0.0456514992,-0.000354738469,-0.000490756996
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.37,0.357247502,-0.0156784058,-0.000602484681,-0.000356410979
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.38,0.393965423,-0.0832838565,-0.000748852908,-0.000143439902
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.38999999,0.422629684,-0.161081985,-0.000794428983,5.62609639e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.40000001,0.433782667,-0.253546149,-0.000807585428,0.000201564078
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.41,0.412448108,-0.35934487,-0.000850305951,0.000337274221
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.41999999,0.34504962,-0.467243999,-0.000907766283,0.000549063494
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.43000001,0.226870641,-0.557299018,-0.000886410184,0.000877865823
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.44,0.0659549981,-0.606775641,-0.000681636098,0.00127069396
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.44999999,-0.117814735,-0.597493827,-0.000251246936,0.00160763331
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.46000001,-0.297093928,-0.521394014,0.000367714849,0.00176776748
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.47,-0.442857802,-0.383139163,0.0010937769,0.00166621455
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.47999999,-0.53032738,-0.199966535,0.00182633975,0.00124058255
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.49000001,-0.544462264,0.00101600972,0.00241918117,0.000439791038
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.5,-0.483996809,0.188238025,0.00264378847,-0.000719835516
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.50999999,-0.362247378,0.333055347,0.00223557581,-0.00204699277
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.51999998,-0.203496277,0.416738123,0.00106016337,-0.00312893232
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.52999997,-0.0359813087,0.434024304,-0.000695091556,-0.00345815532
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.54000002,0.115308948,0.391810805,-0.00247929199,-0.00271370565
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.55000001,0.232824117,0.304479897,-0.00358770159,-0.00102001254
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.56,0.342847705,0.212507442,-0.00395786995,0.00114086003
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.56999999,0.417249501,0.0829394311,-0.00296663051,0.00327721471
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.57999998,0.443618029,-0.0710280314,-0.000868087634,0.00452658674
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.58999997,0.414234161,-0.231461436,0.00156966853,0.00439712172
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.60000002,0.32889533,-0.377718508,0.00346811977,0.00301792147
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.61000001,0.195954278,-0.490712911,0.00428899517,0.00101734849
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.62,0.0300808344,-0.55704093,0.00404000236,-0.000869834272
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.63,-0.151869059,-0.570317447,0.00313449721,-0.00218483619
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.63999999,-0.333768874,-0.529566765,0.00205520843,-0.00287564518
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.64999998,-0.500293493,-0.437308908,0.00108263269,-0.00314977346
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.66000003,-0.635755777,-0.299990922,0.000249832141,-0.00322222617
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.67000002,-0.724900365,-0.130339831,-0.000516173081,-0.00316509651
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.68000001,-0.756803989,0.0517505668,-0.00123350136,-0.00293408381
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.69,-0.729384363,0.222784072,-0.00182002713,-0.00249098102
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.69999999,-0.650643647,0.362734258,-0.00216775131,-0.00188726373
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.70999998,-0.535291672,0.460946769,-0.00223933719,-0.00124646979
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.72000003,-0.399163812,0.516543686,-0.00209529139,-0.000684989092
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.73000002,-0.25534597,0.533713281,-0.00184209063,-0.000252241676
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.74000001,-0.114044234,0.516645133,-0.00156217115,6.61510421e-05
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.75,0.0152071565,0.46835044,-0.00128581712,0.000303134439
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.75999999,0.122430243,0.393177003,-0.00101309724,0.000472807267
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.76999998,0.199068099,0.299404144,-0.000749700179,0.000570495671
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.77999997,0.263696522,0.204336196,-0.000534746854,0.00065446971
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.79000002,0.31461823,0.0998315811,-0.000359866157,0.000738896022
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.80000001,0.327352077,-0.012621942,-0.000210335769,0.000811665319
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.81,0.303867429,-0.121420152,-4.65533267e-05,0.000916247198
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.81999999,0.247412056,-0.217460394,0.000207403951,0.00104006391
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.82999998,0.161891997,-0.291866541,0.000602455228,0.00109420705
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.83999997,0.0539384112,-0.335223138,0.00110289583,0.000953131472
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.85000002,-0.0653355867,-0.339780122,0.00157580385,0.000534935331
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.86000001,-0.181379601,-0.302708656,0.00184891443,-0.000133910973
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.87,-0.279548109,-0.227541715,0.00180015061,-0.000920655148
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.88,-0.348248184,-0.122953042,0.00141220447,-0.00165483856
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.88999999,-0.38027221,-0.000384937361,0.000753765577,-0.00220735744
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.89999998,-0.372811735,0.127835095,-8.60103974e-05,-0.00251643034
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.91000003,-0.327326447,0.249858335,-0.00104144379,-0.00255031465
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.92000002,-0.249353737,0.355971277,-0.00205082051,-0.00226407289
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.93000001,-0.147472724,0.440445632,-0.00300698355,-0.00161494082
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.94,-0.0317183957,0.502321243,-0.00375475036,-0.000637597404
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.94999999,0.08639016,0.544239104,-0.00417049974,0.000493022148
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.95999998,0.190202877,0.568849385,-0.00425453531,0.00148141291
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.97000003,0.255372584,0.569960177,-0.00409805402,0.00202612067
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.98000002,0.267847866,0.524754345,-0.00371496053,0.00204715505
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,0.99000001,0.250291169,0.424025357,-0.00309186452,0.00184964167
bb7c,bb7c_pec_ti090_pi000,90.0,0.0,1,0.229196385,0.301506817,-0.0023545709,0.00175691443
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.1,-0.0450045168,0.00281094573,-0.000101339167,-1.41268029e-05
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.11,-0.0760301575,0.0141894789,-0.000158988405,2.05673441e-05
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.12,-0.110845208,0.0344517566,-0.000203862757,6.42555387e-05
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.13,-0.134612963,0.0638450384,-0.000220369882,0.000103365761
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.14,-0.136261284,0.102577299,-0.000211902166,0.000136778195
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.15000001,-0.113208018,0.146037638,-0.000193200089,0.000172175787
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.16,-0.0662889555,0.185334608,-0.000167149992,0.000220890899
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.17,0.00229693507,0.209403664,-0.000117694319,0.000286331866
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.18000001,0.0861807242,0.205509171,-2.35520492e-05,0.00035059682
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.19,0.170604557,0.162841648,0.000118413998,0.00037682004
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.2,0.232830673,0.0805450082,0.000280214183,0.000331430463
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.20999999,0.251124889,-0.0259506665,0.000415071147,0.000209795893
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.22,0.217981979,-0.128597081,0.000487827027,4.08179694e-05
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.23,0.146423474,-0.201344222,0.000496678753,-0.000137747193
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.23999999,0.0614487752,-0.235422105,0.000461969787,-0.000312726537
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.25,-0.0184881203,-0.241428122,0.000387258478,-0.000502182171
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.25999999,-0.0941200182,-0.234321371,0.000230203223,-0.000718644471
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.27000001,-0.178980559,-0.213523746,-7.73382562e-05,-0.000914126053
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.28,-0.277195513,-0.157400563,-0.000557801337,-0.00096129789
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.28999999,-0.364716917,-0.0408525728,-0.00111485273,-0.000709404179
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.30000001,-0.393464863,0.135796309,-0.0015280369,-9.5606214e-05
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.31,-0.319986969,0.330844998,-0.00154626125,0.000763117976
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.31999999,-0.138947681,0.474531025,-0.00103706424,0.00157658046
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.33000001,0.0935087129,0.542455196,-0.000171907828,0.00213509193
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.34,0.348314732,0.53157258,0.000928816327,0.00234427419
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.34999999,0.586664319,0.406863153,0.00209650421,0.00197902042
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.36000001,0.75604862,0.196516737,0.00300630019,0.00108510104
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.37,0.831743181,-0.0504349396,0.00342592015,-0.000108998378
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.38,0.81836766,-0.287297338,0.00330197508,-0.00130037789
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.38999999,0.736535311,-0.485089391,0.00274651404,-0.0022446767
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.40000001,0.607070923,-0.633461237,0.00194362469,-0.00283335173
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.41,0.443943024,-0.73156029,0.00104776234,-0.00307675241
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.41999999,0.257377386,-0.778763771,0.00014375661,-0.00302226888
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.43000001,0.0602351166,-0.772396863,-0.000713487971,-0.0026845471
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.44,-0.129714936,-0.711876988,-0.00142725732,-0.00205176487
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.44999999,-0.293406337,-0.603315711,-0.00183441618,-0.00116575987
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.46000001,-0.416248888,-0.459726393,-0.0017755474,-0.000203106654
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.47,-0.491266936,-0.297080815,-0.00122894417,0.000533740676
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.47999999,-0.517994225,-0.130051523,-0.000408595399,0.000749834406
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.49000001,-0.49931258,0.0294800308,0.000275324797,0.000352334115
bb7d,bb7d_pec_ti090_pi000,90.0,0.0,0.5,-0.439424008,0.171312287,0.000412080408,-0.000427180959
